,Noise Level,Classifier,IndexRep,Accuracy
175,0.0151,MLP,3,0.85546875
176,0.0151,Random Forest,4,1.0
177,0.0151,SVM (RBF),4,0.94921875
178,0.0151,XGBoost,4,0.9765625
179,0.0151,MLP,4,0.87890625
180,0.0151,Random Forest,5,0.9921875
181,0.0151,SVM (RBF),5,0.9609375
182,0.0151,XGBoost,5,0.9765625
183,0.0151,MLP,5,0.828125
184,0.0151,Random Forest,6,0.9921875
185,0.0151,SVM (RBF),6,0.96875
186,0.0151,XGBoost,6,0.96875
187,0.0151,MLP,6,0.890625
188,0.0151,Random Forest,7,0.9921875
189,0.0151,SVM (RBF),7,0.95703125
190,0.0151,XGBoost,7,0.9609375
191,0.0151,MLP,7,0.86328125
192,0.0151,Random Forest,8,0.984375
193,0.0151,SVM (RBF),8,0.96875
194,0.0151,XGBoost,8,0.96484375
195,0.0151,MLP,8,0.8828125
196,0.0151,Random Forest,9,0.98046875
197,0.0151,SVM (RBF),9,0.95703125
198,0.0151,XGBoost,9,0.96484375
199,0.0151,MLP,9,0.8671875
200,0.0202,Random Forest,0,0.96484375
201,0.0202,SVM (RBF),0,0.94921875
202,0.0202,XGBoost,0,0.95703125
203,0.0202,MLP,0,0.83203125
204,0.0202,Random Forest,1,0.98828125
205,0.0202,SVM (RBF),1,0.9609375
206,0.0202,XGBoost,1,0.96484375
207,0.0202,MLP,1,0.86328125
208,0.0202,Random Forest,2,0.98828125
209,0.0202,SVM (RBF),2,0.95703125
210,0.0202,XGBoost,2,0.94921875
211,0.0202,MLP,2,0.87109375
212,0.0202,Random Forest,3,0.98828125
213,0.0202,SVM (RBF),3,0.9765625
214,0.0202,XGBoost,3,0.9609375
215,0.0202,MLP,3,0.8046875
216,0.0202,Random Forest,4,0.98828125
217,0.0202,SVM (RBF),4,0.9765625
218,0.0202,XGBoost,4,0.96875
219,0.0202,MLP,4,0.90234375
220,0.0202,Random Forest,5,0.984375
221,0.0202,SVM (RBF),5,0.96875
222,0.0202,XGBoost,5,0.96875
223,0.0202,MLP,5,0.8671875
224,0.0202,Random Forest,6,0.98828125
225,0.0202,SVM (RBF),6,0.9375
226,0.0202,XGBoost,6,0.953125
227,0.0202,MLP,6,0.8359375
228,0.0202,Random Forest,7,0.99609375
229,0.0202,SVM (RBF),7,0.9765625
230,0.0202,XGBoost,7,0.9765625
231,0.0202,MLP,7,0.87109375
232,0.0202,Random Forest,8,0.98828125
233,0.0202,SVM (RBF),8,0.9375
234,0.0202,XGBoost,8,0.953125
235,0.0202,MLP,8,0.859375
236,0.0202,Random Forest,9,0.98046875
237,0.0202,SVM (RBF),9,0.97265625
238,0.0202,XGBoost,9,0.96875
239,0.0202,MLP,9,0.77734375
240,0.0252,Random Forest,0,0.984375
241,0.0252,SVM (RBF),0,0.94140625
242,0.0252,XGBoost,0,0.96484375
243,0.0252,MLP,0,0.8515625
244,0.0252,Random Forest,1,0.98828125
245,0.0252,SVM (RBF),1,0.96875
246,0.0252,XGBoost,1,0.96484375
247,0.0252,MLP,1,0.87890625
248,0.0252,Random Forest,2,0.984375
249,0.0252,SVM (RBF),2,0.95703125
250,0.0252,XGBoost,2,0.9609375
251,0.0252,MLP,2,0.81640625
252,0.0252,Random Forest,3,0.99609375
253,0.0252,SVM (RBF),3,0.9609375
254,0.0252,XGBoost,3,0.9609375
255,0.0252,MLP,3,0.765625
256,0.0252,Random Forest,4,0.9921875
257,0.0252,SVM (RBF),4,0.96484375
258,0.0252,XGBoost,4,0.9609375
259,0.0252,MLP,4,0.859375
260,0.0252,Random Forest,5,0.9921875
261,0.0252,SVM (RBF),5,0.96875
262,0.0252,XGBoost,5,0.9609375
263,0.0252,MLP,5,0.73046875
264,0.0252,Random Forest,6,0.984375
265,0.0252,SVM (RBF),6,0.94140625
266,0.0252,XGBoost,6,0.95703125
267,0.0252,MLP,6,0.88671875
268,0.0252,Random Forest,7,0.9765625
269,0.0252,SVM (RBF),7,0.9765625
270,0.0252,XGBoost,7,0.96484375
271,0.0252,MLP,7,0.87890625
272,0.0252,Random Forest,8,0.98046875
273,0.0252,SVM (RBF),8,0.9453125
274,0.0252,XGBoost,8,0.9453125
275,0.0252,MLP,8,0.81640625
276,0.0252,Random Forest,9,0.98828125
277,0.0252,SVM (RBF),9,0.94921875
278,0.0252,XGBoost,9,0.96875
279,0.0252,MLP,9,0.78125
280,0.0302,Random Forest,0,0.98828125
281,0.0302,SVM (RBF),0,0.9765625
282,0.0302,XGBoost,0,0.953125
283,0.0302,MLP,0,0.82421875
284,0.0302,Random Forest,1,0.984375
285,0.0302,SVM (RBF),1,0.96875
286,0.0302,XGBoost,1,0.94921875
287,0.0302,MLP,1,0.8515625
288,0.0302,Random Forest,2,0.97265625
289,0.0302,SVM (RBF),2,0.96484375
290,0.0302,XGBoost,2,0.94921875
291,0.0302,MLP,2,0.83984375
292,0.0302,Random Forest,3,0.984375
293,0.0302,SVM (RBF),3,0.94140625
294,0.0302,XGBoost,3,0.953125
295,0.0302,MLP,3,0.8671875
296,0.0302,Random Forest,4,0.984375
297,0.0302,SVM (RBF),4,0.9609375
298,0.0302,XGBoost,4,0.95703125
299,0.0302,MLP,4,0.86328125
300,0.0302,Random Forest,5,0.97265625
301,0.0302,SVM (RBF),5,0.94140625
302,0.0302,XGBoost,5,0.96875
303,0.0302,MLP,5,0.8671875
304,0.0302,Random Forest,6,0.98828125
305,0.0302,SVM (RBF),6,0.95703125
306,0.0302,XGBoost,6,0.9765625
307,0.0302,MLP,6,0.76953125
308,0.0302,Random Forest,7,0.98046875
309,0.0302,SVM (RBF),7,0.94140625
310,0.0302,XGBoost,7,0.9375
311,0.0302,MLP,7,0.859375
312,0.0302,Random Forest,8,0.98046875
313,0.0302,SVM (RBF),8,0.96484375
314,0.0302,XGBoost,8,0.9765625
315,0.0302,MLP,8,0.8671875
316,0.0302,Random Forest,9,0.98828125
317,0.0302,SVM (RBF),9,0.953125
318,0.0302,XGBoost,9,0.96875
319,0.0302,MLP,9,0.875
320,0.0353,Random Forest,0,0.96875
321,0.0353,SVM (RBF),0,0.94140625
322,0.0353,XGBoost,0,0.94140625
323,0.0353,MLP,0,0.85546875
324,0.0353,Random Forest,1,0.9921875
325,0.0353,SVM (RBF),1,0.96484375
326,0.0353,XGBoost,1,0.9453125
327,0.0353,MLP,1,0.796875
328,0.0353,Random Forest,2,1.0
329,0.0353,SVM (RBF),2,0.96484375
330,0.0353,XGBoost,2,0.96484375
331,0.0353,MLP,2,0.83984375
332,0.0353,Random Forest,3,0.9921875
333,0.0353,SVM (RBF),3,0.9609375
334,0.0353,XGBoost,3,0.96484375
335,0.0353,MLP,3,0.85546875
336,0.0353,Random Forest,4,0.98046875
337,0.0353,SVM (RBF),4,0.94921875
338,0.0353,XGBoost,4,0.95703125
339,0.0353,MLP,4,0.87109375
340,0.0353,Random Forest,5,0.9765625
341,0.0353,SVM (RBF),5,0.953125
342,0.0353,XGBoost,5,0.95703125
343,0.0353,MLP,5,0.90234375
344,0.0353,Random Forest,6,0.98828125
345,0.0353,SVM (RBF),6,0.95703125
346,0.0353,XGBoost,6,0.9453125
347,0.0353,MLP,6,0.85546875
348,0.0353,Random Forest,7,0.9921875
349,0.0353,SVM (RBF),7,0.93359375
350,0.0353,XGBoost,7,0.97265625
351,0.0353,MLP,7,0.8671875
352,0.0353,Random Forest,8,0.98828125
353,0.0353,SVM (RBF),8,0.94921875
354,0.0353,XGBoost,8,0.96875
355,0.0353,MLP,8,0.875
356,0.0353,Random Forest,9,0.98046875
357,0.0353,SVM (RBF),9,0.9453125
358,0.0353,XGBoost,9,0.94921875
359,0.0353,MLP,9,0.859375
360,0.0403,Random Forest,0,0.984375
361,0.0403,SVM (RBF),0,0.953125
362,0.0403,XGBoost,0,0.94140625
363,0.0403,MLP,0,0.85546875
364,0.0403,Random Forest,1,0.98828125
365,0.0403,SVM (RBF),1,0.9609375
366,0.0403,XGBoost,1,0.9609375
367,0.0403,MLP,1,0.8515625
368,0.0403,Random Forest,2,0.984375
369,0.0403,SVM (RBF),2,0.94140625
370,0.0403,XGBoost,2,0.9296875
371,0.0403,MLP,2,0.74609375
372,0.0403,Random Forest,3,0.9921875
373,0.0403,SVM (RBF),3,0.9609375
374,0.0403,XGBoost,3,0.95703125
375,0.0403,MLP,3,0.875
376,0.0403,Random Forest,4,0.98828125
377,0.0403,SVM (RBF),4,0.94140625
378,0.0403,XGBoost,4,0.95703125
379,0.0403,MLP,4,0.83984375
380,0.0403,Random Forest,5,0.98828125
381,0.0403,SVM (RBF),5,0.94921875
382,0.0403,XGBoost,5,0.96484375
383,0.0403,MLP,5,0.87109375
384,0.0403,Random Forest,6,0.984375
385,0.0403,SVM (RBF),6,0.95703125
386,0.0403,XGBoost,6,0.9609375
387,0.0403,MLP,6,0.86328125
388,0.0403,Random Forest,7,1.0
389,0.0403,SVM (RBF),7,0.9609375
390,0.0403,XGBoost,7,0.94921875
391,0.0403,MLP,7,0.8671875
392,0.0403,Random Forest,8,0.984375
393,0.0403,SVM (RBF),8,0.9609375
394,0.0403,XGBoost,8,0.94921875
395,0.0403,MLP,8,0.8671875
396,0.0403,Random Forest,9,0.98828125
397,0.0403,SVM (RBF),9,0.96875
398,0.0403,XGBoost,9,0.95703125
399,0.0403,MLP,9,0.78515625
400,0.0403,Random Forest,0,0.984375
401,0.0403,SVM (RBF),0,0.9609375
402,0.0403,XGBoost,0,0.94921875
403,0.0403,MLP,0,0.83984375
404,0.0403,Random Forest,1,0.9765625
405,0.0403,SVM (RBF),1,0.9453125
406,0.0403,XGBoost,1,0.93359375
407,0.0403,MLP,1,0.875
408,0.0403,Random Forest,2,0.9765625
409,0.0403,SVM (RBF),2,0.97265625
410,0.0403,XGBoost,2,0.953125
411,0.0403,MLP,2,0.859375
412,0.0403,Random Forest,3,0.96484375
413,0.0403,SVM (RBF),3,0.9375
414,0.0403,XGBoost,3,0.9296875
415,0.0403,MLP,3,0.85546875
416,0.0403,Random Forest,4,0.99609375
417,0.0403,SVM (RBF),4,0.9453125
418,0.0403,XGBoost,4,0.96484375
419,0.0403,MLP,4,0.83984375
420,0.0403,Random Forest,5,0.984375
421,0.0403,SVM (RBF),5,0.9453125
422,0.0403,XGBoost,5,0.94921875
423,0.0403,MLP,5,0.8671875
424,0.0403,Random Forest,6,0.98046875
425,0.0403,SVM (RBF),6,0.94921875
426,0.0403,XGBoost,6,0.9453125
427,0.0403,MLP,6,0.8515625
428,0.0403,Random Forest,7,0.953125
429,0.0403,SVM (RBF),7,0.953125
430,0.0403,XGBoost,7,0.9296875
431,0.0403,MLP,7,0.859375
432,0.0403,Random Forest,8,0.98046875
433,0.0403,SVM (RBF),8,0.95703125
434,0.0403,XGBoost,8,0.9453125
435,0.0403,MLP,8,0.8203125
436,0.0403,Random Forest,9,0.984375
437,0.0403,SVM (RBF),9,0.94921875
438,0.0403,XGBoost,9,0.9609375
439,0.0403,MLP,9,0.875
440,0.0453,Random Forest,0,0.9765625
441,0.0453,SVM (RBF),0,0.9453125
442,0.0453,XGBoost,0,0.94921875
443,0.0453,MLP,0,0.8828125
444,0.0453,Random Forest,1,0.9765625
445,0.0453,SVM (RBF),1,0.9609375
446,0.0453,XGBoost,1,0.953125
447,0.0453,MLP,1,0.85546875
448,0.0453,Random Forest,2,0.98828125
449,0.0453,SVM (RBF),2,0.95703125
450,0.0453,XGBoost,2,0.93359375
451,0.0453,MLP,2,0.7578125
452,0.0453,Random Forest,3,0.98046875
453,0.0453,SVM (RBF),3,0.921875
454,0.0453,XGBoost,3,0.94921875
455,0.0453,MLP,3,0.8046875
456,0.0453,Random Forest,4,0.97265625
457,0.0453,SVM (RBF),4,0.921875
458,0.0453,XGBoost,4,0.9453125
459,0.0453,MLP,4,0.8671875
460,0.0453,Random Forest,5,0.9765625
461,0.0453,SVM (RBF),5,0.9453125
462,0.0453,XGBoost,5,0.9609375
463,0.0453,MLP,5,0.859375
464,0.0453,Random Forest,6,0.9921875
465,0.0453,SVM (RBF),6,0.95703125
466,0.0453,XGBoost,6,0.9375
467,0.0453,MLP,6,0.859375
468,0.0453,Random Forest,7,0.984375
469,0.0453,SVM (RBF),7,0.94921875
470,0.0453,XGBoost,7,0.9375
471,0.0453,MLP,7,0.85546875
472,0.0453,Random Forest,8,0.9921875
473,0.0453,SVM (RBF),8,0.9453125
474,0.0453,XGBoost,8,0.9609375
475,0.0453,MLP,8,0.87109375
476,0.0453,Random Forest,9,0.9765625
477,0.0453,SVM (RBF),9,0.94140625
478,0.0453,XGBoost,9,0.94921875
479,0.0453,MLP,9,0.6796875
480,0.0504,Random Forest,0,0.9765625
481,0.0504,SVM (RBF),0,0.9375
482,0.0504,XGBoost,0,0.9375
483,0.0504,MLP,0,0.8828125
484,0.0504,Random Forest,1,0.98828125
485,0.0504,SVM (RBF),1,0.9296875
486,0.0504,XGBoost,1,0.94921875
487,0.0504,MLP,1,0.8046875
488,0.0504,Random Forest,2,0.96484375
489,0.0504,SVM (RBF),2,0.9296875
490,0.0504,XGBoost,2,0.9296875
491,0.0504,MLP,2,0.79296875
492,0.0504,Random Forest,3,0.98046875
493,0.0504,SVM (RBF),3,0.9375
494,0.0504,XGBoost,3,0.97265625
495,0.0504,MLP,3,0.7109375
496,0.0504,Random Forest,4,0.99609375
497,0.0504,SVM (RBF),4,0.9453125
498,0.0504,XGBoost,4,0.953125
499,0.0504,MLP,4,0.859375
500,0.0504,Random Forest,5,0.9921875
501,0.0504,SVM (RBF),5,0.96484375
502,0.0504,XGBoost,5,0.94140625
503,0.0504,MLP,5,0.81640625
504,0.0504,Random Forest,6,0.9921875
505,0.0504,SVM (RBF),6,0.96484375
506,0.0504,XGBoost,6,0.9453125
507,0.0504,MLP,6,0.765625
508,0.0504,Random Forest,7,0.9921875
509,0.0504,SVM (RBF),7,0.9453125
510,0.0504,XGBoost,7,0.94140625
511,0.0504,MLP,7,0.7890625
512,0.0504,Random Forest,8,0.9609375
513,0.0504,SVM (RBF),8,0.953125
514,0.0504,XGBoost,8,0.9453125
515,0.0504,MLP,8,0.83984375
516,0.0504,Random Forest,9,0.98828125
517,0.0504,SVM (RBF),9,0.95703125
518,0.0504,XGBoost,9,0.94921875
519,0.0504,MLP,9,0.78125
520,0.0554,Random Forest,0,0.97265625
521,0.0554,SVM (RBF),0,0.95703125
522,0.0554,XGBoost,0,0.9375
523,0.0554,MLP,0,0.78515625
524,0.0554,Random Forest,1,0.9609375
525,0.0554,SVM (RBF),1,0.93359375
526,0.0554,XGBoost,1,0.9296875
527,0.0554,MLP,1,0.82421875
528,0.0554,Random Forest,2,0.98828125
529,0.0554,SVM (RBF),2,0.97265625
530,0.0554,XGBoost,2,0.94921875
531,0.0554,MLP,2,0.76953125
532,0.0554,Random Forest,3,0.96875
533,0.0554,SVM (RBF),3,0.953125
534,0.0554,XGBoost,3,0.93359375
535,0.0554,MLP,3,0.83203125
536,0.0554,Random Forest,4,0.98046875
537,0.0554,SVM (RBF),4,0.92578125
538,0.0554,XGBoost,4,0.9453125
539,0.0554,MLP,4,0.83203125
540,0.0554,Random Forest,5,0.984375
541,0.0554,SVM (RBF),5,0.95703125
542,0.0554,XGBoost,5,0.953125
543,0.0554,MLP,5,0.81640625
544,0.0554,Random Forest,6,1.0
545,0.0554,SVM (RBF),6,0.93359375
546,0.0554,XGBoost,6,0.9609375
547,0.0554,MLP,6,0.828125
548,0.0554,Random Forest,7,0.99609375
549,0.0554,SVM (RBF),7,0.92578125
550,0.0554,XGBoost,7,0.9453125
551,0.0554,MLP,7,0.85546875
552,0.0554,Random Forest,8,0.9765625
553,0.0554,SVM (RBF),8,0.9140625
554,0.0554,XGBoost,8,0.9296875
555,0.0554,MLP,8,0.8203125
556,0.0554,Random Forest,9,0.984375
557,0.0554,SVM (RBF),9,0.9609375
558,0.0554,XGBoost,9,0.9453125
559,0.0554,MLP,9,0.80078125
560,0.0605,Random Forest,0,0.98046875
561,0.0605,SVM (RBF),0,0.93359375
562,0.0605,XGBoost,0,0.94140625
563,0.0605,MLP,0,0.84765625
564,0.0605,Random Forest,1,0.984375
565,0.0605,SVM (RBF),1,0.95703125
566,0.0605,XGBoost,1,0.953125
567,0.0605,MLP,1,0.85546875
568,0.0605,Random Forest,2,0.98046875
569,0.0605,SVM (RBF),2,0.9453125
570,0.0605,XGBoost,2,0.92578125
571,0.0605,MLP,2,0.86328125
572,0.0605,Random Forest,3,0.9609375
573,0.0605,SVM (RBF),3,0.95703125
574,0.0605,XGBoost,3,0.9453125
575,0.0605,MLP,3,0.796875
576,0.0605,Random Forest,4,0.97265625
577,0.0605,SVM (RBF),4,0.953125
578,0.0605,XGBoost,4,0.9375
579,0.0605,MLP,4,0.67578125
580,0.0605,Random Forest,5,0.9609375
581,0.0605,SVM (RBF),5,0.9453125
582,0.0605,XGBoost,5,0.93359375
583,0.0605,MLP,5,0.84375
584,0.0605,Random Forest,6,0.99609375
585,0.0605,SVM (RBF),6,0.9375
586,0.0605,XGBoost,6,0.94921875
587,0.0605,MLP,6,0.78125
588,0.0605,Random Forest,7,0.97265625
589,0.0605,SVM (RBF),7,0.96484375
590,0.0605,XGBoost,7,0.9296875
591,0.0605,MLP,7,0.8359375
592,0.0605,Random Forest,8,1.0
593,0.0605,SVM (RBF),8,0.93359375
594,0.0605,XGBoost,8,0.95703125
595,0.0605,MLP,8,0.828125
596,0.0605,Random Forest,9,0.9921875
597,0.0605,SVM (RBF),9,0.93359375
598,0.0605,XGBoost,9,0.9375
599,0.0605,MLP,9,0.78515625
600,0.0655,Random Forest,0,0.97265625
601,0.0655,SVM (RBF),0,0.921875
602,0.0655,XGBoost,0,0.9453125
603,0.0655,MLP,0,0.8203125
604,0.0655,Random Forest,1,0.984375
605,0.0655,SVM (RBF),1,0.953125
606,0.0655,XGBoost,1,0.921875
607,0.0655,MLP,1,0.734375
608,0.0655,Random Forest,2,0.98828125
609,0.0655,SVM (RBF),2,0.9609375
610,0.0655,XGBoost,2,0.96484375
611,0.0655,MLP,2,0.87109375
612,0.0655,Random Forest,3,0.984375
613,0.0655,SVM (RBF),3,0.9140625
614,0.0655,XGBoost,3,0.9453125
615,0.0655,MLP,3,0.8046875
616,0.0655,Random Forest,4,0.99609375
617,0.0655,SVM (RBF),4,0.9609375
618,0.0655,XGBoost,4,0.953125
619,0.0655,MLP,4,0.859375
620,0.0655,Random Forest,5,0.96484375
621,0.0655,SVM (RBF),5,0.93359375
622,0.0655,XGBoost,5,0.921875
623,0.0655,MLP,5,0.8125
624,0.0655,Random Forest,6,0.98828125
625,0.0655,SVM (RBF),6,0.92578125
626,0.0655,XGBoost,6,0.9296875
627,0.0655,MLP,6,0.84765625
628,0.0655,Random Forest,7,0.97265625
629,0.0655,SVM (RBF),7,0.953125
630,0.0655,XGBoost,7,0.9453125
631,0.0655,MLP,7,0.578125
632,0.0655,Random Forest,8,0.9921875
633,0.0655,SVM (RBF),8,0.94921875
634,0.0655,XGBoost,8,0.95703125
635,0.0655,MLP,8,0.8671875
636,0.0655,Random Forest,9,0.96875
637,0.0655,SVM (RBF),9,0.9296875
638,0.0655,XGBoost,9,0.9296875
639,0.0655,MLP,9,0.78515625
640,0.0705,Random Forest,0,0.9921875
641,0.0705,SVM (RBF),0,0.9609375
642,0.0705,XGBoost,0,0.9296875
643,0.0705,MLP,0,0.7734375
644,0.0705,Random Forest,1,0.96875
645,0.0705,SVM (RBF),1,0.90625
646,0.0705,XGBoost,1,0.91015625
647,0.0705,MLP,1,0.875
648,0.0705,Random Forest,2,0.99609375
649,0.0705,SVM (RBF),2,0.9375
650,0.0705,XGBoost,2,0.9296875
651,0.0705,MLP,2,0.828125
652,0.0705,Random Forest,3,0.9765625
653,0.0705,SVM (RBF),3,0.91796875
654,0.0705,XGBoost,3,0.9453125
655,0.0705,MLP,3,0.80859375
656,0.0705,Random Forest,4,0.984375
657,0.0705,SVM (RBF),4,0.9296875
658,0.0705,XGBoost,4,0.9375
659,0.0705,MLP,4,0.75
660,0.0705,Random Forest,5,0.98828125
661,0.0705,SVM (RBF),5,0.921875
662,0.0705,XGBoost,5,0.94921875
663,0.0705,MLP,5,0.86328125
664,0.0705,Random Forest,6,0.9921875
665,0.0705,SVM (RBF),6,0.94140625
666,0.0705,XGBoost,6,0.9296875
667,0.0705,MLP,6,0.75390625
668,0.0705,Random Forest,7,0.9765625
669,0.0705,SVM (RBF),7,0.91796875
670,0.0705,XGBoost,7,0.9296875
671,0.0705,MLP,7,0.85546875
672,0.0705,Random Forest,8,0.984375
673,0.0705,SVM (RBF),8,0.953125
674,0.0705,XGBoost,8,0.91796875
675,0.0705,MLP,8,0.4765625
676,0.0705,Random Forest,9,0.98828125
677,0.0705,SVM (RBF),9,0.9296875
